NAME,SRR13308392,SRR13308380,SRR13308381,SRR13308382,SRR13308383
CDCA5,5.457256118186,5.06646778114574,4.15705921134408,5.10150265282373,4.03613379341323
PSMB2,9.70633565816216,9.59715500619631,9.28316842931814,9.82572390054125,9.68412182618558
NCDN,8.97480927839359,8.41526083375179,7.98642729219009,8.55064789044863,7.1388962723133
KIAA0319L,7.00974757050551,7.04429913570662,7.62034614900575,7.33959656868879,7.07164372246402
SPRY1,8.12482290258255,8.02829473966322,7.68817921248769,7.54195750102065,8.37601526469481
ANKRD50,8.79247727180806,8.84532587068568,8.72829406448188,7.78467836438714,7.71604486774706
SRP72,11.9912743419261,11.5042231474943,11.1652390532981,11.5425668869758,11.4556901794204
ARL9,8.07575883198241,8.90409408826322,8.06790779358561,7.12949816099924,6.84874388961524
THEGL,2.50251050260783,3.40073047667544,2.38129664225402,0,2.61712583072002
HOPX,8.78943727505371,8.88087327471714,9.2461394112458,9.55185159245102,10.0412888137291
TSTD2,6.01049363211531,5.71785765335609,5.90546332646353,5.26293782882679,4.59148170161685
NCBP1,7.2761366653215,6.4751654340171,7.11768537570995,7.58535382031064,7.28855963472482
PCGF3,4.60487389070934,5.14653605500287,5.68707679128963,6.51162021038968,6.50568692900204
SLC25A48,10.8179020209312,11.3457708733058,12.2358975196183,10.9822093996627,10.8759208984336
PDGFC,4.42851152569625,3.11255461746907,4.0693309380278,2.34054460629628,3.79058067220375
FAM198B,6.39347415759375,6.90160881922963,4.92933347766047,3.42704979348537,5.52147717132581
ETFDH,10.5515924332413,10.4039659547008,10.2807900779258,10.4454916047575,10.4634367655831
PPID,8.88936416623032,8.70693610784385,8.37281615046951,8.84654970663912,8.46256649162426
RAPGEF2,7.50092052614665,7.64297094703508,7.63569818758986,7.06963736417658,7.42414600668169
QDPR,12.9561101428373,12.7030753477877,12.6073975961616,12.3841309014735,11.8838925482217
LDB2,7.56632006262143,7.97446580354036,7.44844241264361,6.74821130716621,4.51253532889993
RCAN1,6.82019119287276,7.03381026107764,7.27301926355659,7.81624498585747,8.58819409674333
RUNX1,5.03270058139007,4.63827798267419,4.71481080746353,4.17574330881488,4.51253532889993
PNPLA4,5.9894539537365,6.23991340770449,6.71697287500901,5.29316508376414,6.48515845150541
STS,6.0917119928618,6.22154561176868,6.26267486288559,5.5895621872289,6.62307743565534
PUDP,7.04075858828241,7.22112158256548,7.19225980012394,7.69695952988496,7.28855963472482
PRKX,6.31107928650257,6.29365403430765,5.53163145878449,6.64651532190022,6.84874388961524
MXRA5,3.60882057088977,3.26382594592891,4.59426568950655,3.19059526288461,4.2459086101064
GYG2,7.43241497279188,8.5204300381051,8.14503141274867,7.35400706473931,7.86648008867974
FAM207A,8.24952084837434,8.14983713407402,7.5572502588057,7.92158698028793,7.56773568562608
IPO5,10.3445301740945,10.2137979502689,9.83030976237599,10.6030998761506,10.4422937180191
ATG13,10.0221026727843,10.2873892680481,10.0409910049216,9.50741987260283,9.287561837428
HARBI1,7.35227643739816,7.68379582999433,7.30217540557076,7.39639452792986,6.89616419678689
CREB3L1,7.04075858828241,7.05471230280303,7.38626684103252,5.97239529612553,6.74895444336916
UNC50,8.70483817542051,8.12534638698101,8.5371571072911,8.7159674817227,8.95952952918398
TUBGCP3,7.50833527503919,7.45921678265015,6.96804942580191,7.0342819278272,5.90822581399907
CDADC1,7.72111146988326,7.58667610589429,7.46572556762424,7.85728732641084,8.12051964501773
CAB39L,10.0349946528325,10.1617626417425,10.2474514704492,10.3079233167906,10.6478961367618
GPR180,6.34460400282839,5.18496319224463,5.11604794162118,8.20206759875348,6.83258430791013
TGDS,9.45328295606538,8.92977840111581,8.57348369131075,9.87651798368475,9.57907221863941
CD2,6.01049363211531,6.10613905376754,5.74484995296122,5.75071887935674,4.42901753428798
PLN,5.78486503940649,5.60901757117627,6.02687154618119,5.23206367643728,5.84518700328424
AAMP,8.37649949620445,8.05965369833631,8.0508309192004,8.1243372269514,7.69831882406182
BRIP1,5.03270058139007,4.33076051638716,5.31986873929999,4.23922442781294,4.14483063140707
ULK2,8.88652181645966,9.43722367147892,11.138545815695,10.7451733116877,12.1849120241954
TMEM97,6.34460400282839,7.05471230280303,7.08450582563207,6.97956913009262,7.50793824403165
USP32,9.25598506147469,9.32985623353288,9.40239963549088,9.26207757270011,9.45525276529811
APPBP2,9.22256574642553,9.21152634943691,9.29771795791773,9.64269042036199,9.63138578311717
ERCC2,5.76023305845613,5.02470314313195,5.15918091163814,5.63747275947329,3.79058067220375
ZC3H4,8.89785776979394,8.90984135970769,9.08212550520983,9.73091001544647,10.103218119146
SAE1,7.45561347979738,7.37861898734798,7.0732742093215,7.65683910375305,7.19052850950976
CCDC9,8.91748385209893,8.70031892526567,8.68467735099752,8.88178640662851,8.72579433704428
