"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-megf6|megf6",17.6587428713572,20.2075068864899,3.2930369190114,6.13643496367371,8.43938903976611e-10,1.47689308195907e-05
"gene-LOC109629024|LOC109629024",242.349197157454,2.76411652668047,0.52416194115134,5.27340180519208,1.33917920973926e-07,0.00117178180852185
"gene-LOC109626020|LOC109626020",2862.75097371171,1.24217695634837,0.238969452419186,5.19805750807603,2.01381833000942e-07,0.00117472735917216
"gene-LOC109641900|LOC109641900",385.847098481796,1.90360765351863,0.371599210749921,5.12274407062646,3.01120939261106e-07,0.00131740410926734
"gene-LOC109633777|LOC109633777",19.2824479971433,-7.98867125608065,1.58953617196702,-5.02578764608723,5.01370442576192e-07,0.00175479654901667
"gene-LOC109632292|LOC109632292",537.214796328712,4.23028009812478,0.870500019813024,4.85959793433825,1.17624385862329e-06,0.00301776064246085
"gene-LOC109636810|LOC109636810",260.693889283161,4.85614118715329,1.01101463956562,4.80323528177567,1.56122250730935e-06,0.00301776064246085
"gene-LOC109643392|LOC109643392",12561.4666578928,2.10730767230439,0.44232964992911,4.76411127457116,1.89687811811825e-06,0.00301776064246085
"gene-LOC109646396|LOC109646396",16113.1393647525,3.47083870992282,0.728114933353487,4.76688301658248,1.87097869642421e-06,0.00301776064246085
"gene-bco2|bco2",31.324415160673,21.0066591296081,4.4089660505061,4.76453184011177,1.89292626557936e-06,0.00301776064246085
"gene-LOC109647042|LOC109647042",40.4831451495374,21.3626267825883,4.40860943074014,4.84566099995885,1.26190829631431e-06,0.00301776064246085
"gene-LOC109644593|LOC109644593",744.861726402283,1.5697850221536,0.333898802925985,4.70137960483068,2.58409608886752e-06,0.0037684734629318
"gene-LOC109637784|LOC109637784",165.387388230389,2.94194546553747,0.63021335345509,4.66817380083825,3.03888784539551e-06,0.00379860980674439
"gene-ulk2|ulk2",1455.10987912374,2.24540417671659,0.480941398556669,4.66876875946876,3.03010198144346e-06,0.00379860980674439
"gene-kcne1|kcne1",20.7540174500793,20.4328039448453,4.40977358760788,4.63352676479004,3.5948825742248e-06,0.00419402966992893
"gene-angptl3|angptl3",848.982284197411,2.24575809932553,0.50855785877037,4.41593431424989,1.00574624133089e-05,0.0110003495145567
"gene-LOC109632994|LOC109632994",759.391489951616,3.94071321837565,0.902283849794738,4.36748725943851,1.25684125446131e-05,0.0129380717371017
"gene-LOC109644348|LOC109644348",246.991466671472,3.84688280087025,0.884019775925711,4.35158002754175,1.35159970130595e-05,0.0131405526515856
"gene-LOC109646207|LOC109646207",559.804677245498,-1.43316481469941,0.334002089473103,-4.29088577547602,1.77961840501652e-05,0.016391222151468
"gene-LOC109647284|LOC109647284",21.538807334721,7.68273909940659,1.79582840940347,4.27810310783457,1.88492711484112e-05,0.0164931122548598
"gene-LOC109630364|LOC109630364",1968.4912163102,3.27433819713109,0.779381189720965,4.20120249284355,2.65500981999848e-05,0.0221250818333207
"gene-cunh14orf180|cunh14orf180",1032.32831291289,1.00181508143211,0.244447692033781,4.09827997596174,4.16231633387925e-05,0.0331093344740395
"gene-cxcr4|cxcr4",191.116698392813,2.43677200311444,0.596381972908134,4.08592498400316,4.39015621095805e-05,0.0334033624746808
"gene-ell|ell",280.463938988609,1.48675527475534,0.368918118510843,4.03004135648502,5.57670403541205e-05,0.0406634669248795
"gene-pdp1|pdp1",1703.60404347429,1.31568294485673,0.32863365614323,4.0034942260549,6.2413725143317e-05,0.0414729027362218
"gene-LOC109634790|LOC109634790",618.498468617715,6.07179196255354,1.5157292673484,4.0058551968027,6.17934979858367e-05,0.0414729027362218
"gene-faim2|faim2",28.1679148011587,8.07137708735035,2.01905346765452,3.99760443032083,6.39867642215994e-05,0.0414729027362218
"gene-LOC109632575|LOC109632575",479.158455199984,2.32317838163881,0.582844087452919,3.98593454347511,6.72150413536942e-05,0.0420094008460589
"gene-LOC109640890|LOC109640890",236.378488470865,1.47035559306751,0.371033708038073,3.96286256804633,7.40564169450417e-05,0.0446892171220079
"gene-cdc7|cdc7",11.5121522586775,-7.24460282485512,1.83716560812574,-3.94335861329671,8.03483688072374e-05,0.0453579501331179
"gene-shc4|shc4",24.4636470493588,7.86815925968594,1.99284777848046,3.94819882614687,7.87413962773511e-05,0.0453579501331179
"gene-p4ha2|p4ha2",754.863945075782,3.61051574048914,0.921553422890861,3.91785831489091,8.93391891334089e-05,0.0481797831839641
"gene-LOC109636704|LOC109636704",1897.86680865407,1.89385362685966,0.484783899757067,3.90659349002453,9.36064359002732e-05,0.0481797831839641
"gene-neurod2|neurod2",22.9766199711251,7.77640543271773,1.99034701132841,3.90706011989715,9.34259139112478e-05,0.0481797831839641
"gene-jun|jun",991.658104345836,2.33320838442151,0.607253452021498,3.84223157012026,0.000121920722660503,0.0577107131637175
"gene-LOC109644389|LOC109644389",12.6597931565801,6.91964343669436,1.79949617309648,3.84532267428355,0.000120393903655825,0.0577107131637175
"gene-LOC109646726|LOC109646726",29.3308049450989,8.13021672050447,2.11612084719569,3.84203800613691,0.000122016936403288,0.0577107131637175
"gene-LOC109628867|LOC109628867",16.8347850915305,7.3404248978297,1.92519516534913,3.81282117779396,0.000137389518566824,0.0587619265063812
"gene-gadd45g|gadd45g",2184.00966264211,2.11560324205631,0.552573698319833,3.82863543539813,0.000128855715278966,0.0587619265063812
"gene-LOC109640258|LOC109640258",12.6640915215807,6.92685853717747,1.81365419799839,3.81928293983614,0.00013384017418211,0.0587619265063812
"gene-LOC109642598|LOC109642598",89.0329360959592,3.64331108381441,0.955668742381912,3.81231583941294,0.000137670799243522,0.0587619265063812
"gene-LOC109630232|LOC109630232",1833.43456544257,-0.964288857785329,0.257010330732703,-3.75194590441663,0.000175467330812169,0.0731113878384036
"gene-rbbp8|rbbp8",10.219084121942,-7.07259713728683,1.88876894763674,-3.74455390434929,0.000180714576492722,0.0735466299679683
"gene-LOC109646467|LOC109646467",361.853857525267,2.77861821256593,0.743338889814205,3.7380234649911,0.000185472639882518,0.0735636174683776
"gene-bok|bok",11.4947562987555,6.77975330070705,1.82665402835908,3.71156945729753,0.000205978128911457,0.0735636174683776
"gene-tor3a|tor3a",1390.14060547174,2.01375506473626,0.541119023003926,3.72146418648759,0.000198070960360999,0.0735636174683776
"gene-dennd3|dennd3",13.240164871608,6.98015407953813,1.87832868508255,3.7161515633412,0.000202280270294583,0.0735636174683776
"gene-LOC109636186|LOC109636186",12.3870272524637,6.88846794380398,1.85173525002954,3.72000691983051,0.000199217319624838,0.0735636174683776
"gene-LOC109643760|LOC109643760",882.101047010463,2.66836306649141,0.716637697427223,3.72344781201297,0.000196520498370731,0.0735636174683776
"gene-rapsn|rapsn",11.4936780045817,6.78299344748991,1.83324906692323,3.69998467195399,0.000215612489427111,0.0753486171819492
"gene-tmprss15|tmprss15",18.8037451266698,7.49169495459399,2.02733238225602,3.69534617025019,0.000219587398644538,0.0753486171819492
"gene-LOC109647937|LOC109647937",22.1432113286477,7.73408419145201,2.09899319912688,3.68466376864353,0.00022900474411986,0.0770689042711068
"gene-LOC109625787|LOC109625787",344.846798788562,2.56285482522499,0.698508627866312,3.66903818075029,0.000243464720139005,0.0803892943855206
"gene-LOC109628090|LOC109628090",267.914417893588,-1.30662370451072,0.358515705666949,-3.64453686088871,0.000267873743258139,0.0852325546730443
"gene-LOC109639577|LOC109639577",1324.85879026136,2.1707482317658,0.595615269144099,3.64454765386584,0.000267862502846678,0.0852325546730443
"gene-LOC109643303|LOC109643303",13.6124626397151,7.01939054755944,1.93082500406795,3.63543590577637,0.000277510986823625,0.0867221833823828
"gene-snx24|snx24",1764.45111198339,2.1058548190019,0.584113598151805,3.60521450906987,0.000311895197291398,0.0915906423626662
"gene-LOC109636368|LOC109636368",52.9050177690382,3.66006904102827,1.01571335917145,3.6034467874026,0.000314025059529141,0.0915906423626662
"gene-LOC109636958|LOC109636958",300.627597305072,1.83642671122047,0.50909731848984,3.60722133966045,0.000309493636780827,0.0915906423626662
"gene-LOC109641811|LOC109641811",108.51531054633,10.0214520535561,2.78006008569943,3.60476095646501,0.000312440372383391,0.0915906423626662
"gene-LOC109630335|LOC109630335",2465.92423174766,1.45125804753049,0.4039566719159,3.59260818901051,0.000327384658930065,0.0939218283815761
"gene-ice2|ice2",86.7963441532945,-1.79433836861493,0.501533092142196,-3.57770682877729,0.000346621916727633,0.0978368313344125
"gene-tet3|tet3",659.499883082989,1.69663757780298,0.476865706612513,3.5578938771993,0.000373840281660513,0.103844522683476
