"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"gene-nt5e|nt5e",134.031868572879,1.03215100630883,0.365734264496978,2.82213373616613,0.00477052790108224,0.433183605698272
"gene-LOC109629357|LOC109629357",1160.64360197937,1.57368849975774,0.559583584294145,2.81224922232623,0.0049196368922863,0.434030036950828
"gene-LOC109631494|LOC109631494",467.575761657931,1.61327565274454,0.574654923399849,2.8073815903288,0.00499460381611334,0.434030036950828
"gene-pkib|pkib",5.58676946349791,5.74722494216673,2.04751199517212,2.80693102444248,0.00500159499892246,0.434030036950828
"gene-LOC109632134|LOC109632134",12.7906002367638,6.94349961154455,2.4673218170996,2.81418482316458,0.00489011040347637,0.434030036950828
"gene-LOC109634208|LOC109634208",5.7789440275867,5.79220368872023,2.05829751009507,2.81407505975785,0.00489178048457727,0.434030036950828
"gene-arf4|arf4",5.55707177524928,5.7452453265098,2.04364741325532,2.81127032444321,0.00493463073665027,0.434030036950828
"gene-LOC109636273|LOC109636273",61.0686584489152,4.10900283494013,1.46156178607959,2.81137812583476,0.00493297751273713,0.434030036950828
"gene-LOC109640081|LOC109640081",90.0777683699283,1.63938948777665,0.583729118749407,2.8084764578627,0.00497765216990802,0.434030036950828
"gene-LOC109646571|LOC109646571",5.4605046935747,-6.16563679802816,2.18800292771551,-2.81792895243778,0.0048334503826071,0.434030036950828
"gene-LOC109628005|LOC109628005",1216.38328019852,-0.921649266893145,0.329110327759752,-2.80042645020226,0.00510351359820573,0.436424735660156
"gene-gls2|gls2",3583.91029070501,-1.01711943628867,0.362982905278929,-2.80211387780666,0.00507689493179155,0.436424735660156
"gene-ppp1r10|ppp1r10",982.779308319272,1.68451069493159,0.601298221552267,2.80145630662766,0.00508725296044721,0.436424735660156
"gene-LOC109640123|LOC109640123",155.657433330717,1.4703873103397,0.526826934331056,2.79102531499598,0.00525413627343946,0.447134611559949
"gene-mtf2|mtf2",186.012128514694,-1.22287522567045,0.440196548248667,-2.77802093300296,0.005469109475097,0.457887768362243
"gene-LOC109630308|LOC109630308",37.9342697618675,2.04306027967792,0.736424366887779,2.77429749956828,0.00553210628020951,0.457887768362243
"gene-faim2|faim2",28.9483867935877,4.29659410234857,1.54884038281016,2.7740715893222,0.00553594944617643,0.457887768362243
